IDX_STUDENT,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
STUDENT_518,-0.21483625,-0.03356026,-0.1748777,-0.13346072,-0.2843359,-0.25421342,0.7136839,0.21334355,-0.23577978,0.6875426,-0.7447791,-0.68833965,-0.054307174,-0.43249696,-0.19437833,0.6184767,0.059943005,-0.40847868,0.36595073,-0.07188252
STUDENT_78,1.7177695,0.06910686,-1.2247766,-0.3733739,0.37881967,-0.09581659,-0.83666205,-0.83933514,-1.0377842,1.0912454,0.4623728,-3.7017438,-0.20077486,0.08883576,-0.29677367,1.7896829,0.6917228,-3.154612,2.300215,-1.5590523
STUDENT_436,0.19691776,-0.5865003,0.1915711,0.07310727,0.51953787,-0.052310295,-0.096518755,-0.76351637,-0.27526173,-0.6048464,0.50237465,0.5031287,0.42196926,-0.52328664,0.04417023,-0.12033565,0.26500806,-0.45316452,-0.20052509,-0.18360919
STUDENT_1163,-0.19219705,0.024473617,-0.20550169,-0.2952611,0.037008923,-0.12382864,0.2687864,-0.48036033,-0.6373347,0.3271213,0.17943454,0.028072875,0.19923183,0.04998727,-0.82304883,-0.2763412,0.33185557,-0.2988759,-0.85729545,0.20302974
STUDENT_1418,-0.32444158,-1.1515727,0.09767954,-0.838842,0.5500957,-0.3302728,0.4916437,0.4354876,-0.063749984,0.3221715,0.33200037,0.044257324,0.3201991,-0.1815233,0.72554284,-0.4825608,-0.8495006,1.6566463,-0.1350609,-0.6145277
STUDENT_1533,0.57279295,-0.19579896,0.12637086,-0.2036362,0.5416024,0.053876504,-0.47061136,-0.75643665,0.5718362,1.3223329,-0.64859116,-0.40913475,0.49459955,0.5785438,-0.20696929,1.02447,0.13418749,-0.23394842,0.64604336,-1.2374822
STUDENT_1169,0.16867124,-0.9451827,-0.5439781,0.029732037,0.8274836,0.4382741,1.0702541,-0.67456836,-1.0216422,1.2346926,0.2880549,-0.23425375,0.0835607,0.44153795,-0.9958916,0.73095447,0.07883686,0.5987084,-0.57468015,-1.635618
STUDENT_1580,-0.924264,-0.9713236,-0.4370818,-0.77577376,-0.374868,-0.86536765,-0.5317467,0.5228999,-0.3459666,1.196305,-0.49525812,-0.5703032,0.39788383,-0.7028464,0.2897812,-0.34791508,0.2898155,-0.40539953,0.24332204,-0.6394089
STUDENT_1813,-0.015290599,-0.029361742,0.9445745,-1.296401,0.510311,0.07562427,0.12491023,-0.16126072,0.27197942,1.1219373,-0.042315975,-0.50941825,0.37470812,-0.06549658,0.12837787,0.30801177,-0.3976222,0.66079515,0.6445723,-0.7028642
STUDENT_577,0.18678576,-0.15666005,-0.455647,0.054059785,0.06619184,-0.12727535,1.037771,-0.048184857,-0.9905684,0.32153052,0.6490233,-0.46818587,-0.2393877,-0.2533035,-0.76839614,0.1196698,0.30497155,0.41861725,-0.4698933,-0.10726502
STUDENT_702,0.21631713,0.08727567,-0.46600604,-1.4368398,1.0992222,-0.17232,-1.1281471,0.5428186,-0.8078941,-0.93845195,2.0422816,0.09234814,0.12817551,1.8562478,-1.9660773,0.20737827,-0.7466769,0.885241,-2.2411592,-0.333953
STUDENT_1722,2.1773522,0.8994321,1.8731209,0.41575584,-0.43131438,-1.4568493,1.0205547,0.08483499,1.4766259,0.15891477,0.04502078,-0.07090102,-1.879224,1.4148828,-2.1978288,-1.3045518,0.12796369,-1.7644573,0.6594657,-1.5008589
STUDENT_316,-0.122967735,-0.18998893,-0.21151191,-0.4972655,0.46871844,-0.06608831,0.061731957,0.03417649,-0.2918009,-0.29779702,0.34246248,0.27762267,-0.03870908,-0.4289834,0.84597766,-0.16470748,-0.353374,-0.2694953,0.37297204,-0.7227667
STUDENT_1452,0.2266543,-0.8030875,0.6792493,-0.21263815,0.6004575,-0.49530905,-0.53584176,0.57340795,0.017303126,-0.29137155,-0.18805766,-0.3533882,0.68802375,0.36170134,-0.88410276,0.470649,-0.083063856,0.7418763,-0.08396895,-0.4478734
STUDENT_579,1.0869825,0.90171486,-0.7093618,-0.14518087,0.888368,0.9001091,1.9292117,-1.2913748,-0.48997375,-0.8641036,0.2955378,0.52009505,-0.5595086,0.12515195,-0.12480751,1.008768,-0.1348241,-0.627671,0.6107463,-1.0688502
STUDENT_374,-0.4354264,0.23758315,1.6548549,-1.8168269,0.081264436,-1.1362852,-0.3182111,-0.5366276,0.5217265,1.4201753,0.054826118,-0.5140957,0.07495989,0.3971426,-0.83606744,1.3331087,-0.8494476,0.36067748,0.20283636,0.46742576
STUDENT_1354,-1.1321752,-1.2389467,0.7008923,-1.155735,0.20644557,-0.9304465,-0.40566137,0.026373597,0.38724333,0.9378901,-0.99212515,0.047635358,1.0287646,0.22181623,-0.33094552,0.24354908,-0.87845296,-0.059969075,-0.7934308,0.17102848
STUDENT_404,-0.5450675,-0.060321078,0.46898794,0.073059246,-0.64613914,-1.2017306,0.792558,-0.10511494,0.26954782,0.70278513,-0.73202294,0.340448,-0.28693706,-0.6227437,-0.37935168,1.514529,-0.4984754,0.425705,0.41599557,0.757733
STUDENT_891,2.4555027,1.098365,0.51832736,-0.08063523,1.1160582,1.256911,1.2145076,-1.969303,0.22066759,-0.4662996,1.4935287,-0.6178888,-0.32454726,1.5079285,-1.1117227,1.1251296,0.57794183,0.81253916,0.07723358,-0.7479213
STUDENT_1311,0.2717804,-0.7862096,0.6567609,0.37005055,0.03754198,-0.06823007,-0.1439608,-0.44903207,-0.3086247,0.071514264,-0.040625706,-1.2535126,0.38596162,-0.7147026,-0.16008352,0.6366922,0.47127062,-1.354449,0.64971393,-0.32976338
STUDENT_1280,1.7212869,0.08174211,-0.58204424,0.629634,-0.08359936,-0.4914217,0.20612192,-1.249406,-0.6390572,1.032809,-0.42689562,-1.8954716,0.37866727,-0.34474617,-0.8811004,1.2376528,1.1543636,-1.2723807,0.8736187,0.36728773
STUDENT_33,0.5772181,0.50563866,-1.4468824,-0.49621543,0.42718086,0.6171951,-0.576137,-0.80245274,-1.4286615,-1.0401139,2.17434,0.15114316,-0.6839788,1.0986797,-1.1163386,0.7590448,-0.6067032,-0.8214868,-1.0093048,-1.084093
STUDENT_1168,1.806556,-0.43897694,-0.6981162,-0.291876,0.8646986,0.3376596,-0.3494482,-0.23337805,-1.2702405,1.5520227,-0.12014798,-3.999504,0.5783369,0.114154294,-1.765837,0.58629376,1.6920655,-1.8564059,-0.47941944,0.2657288
STUDENT_833,-0.4603984,-0.704368,0.77801967,0.27269593,-0.26636097,-0.13027278,0.053757496,-0.10550007,-0.026934085,0.069827035,-0.28854147,-0.48848712,0.045634765,-0.7013614,-0.041324288,0.7649397,0.076336145,-0.7036297,0.61040604,-0.61989003
STUDENT_1372,-1.0863706,-0.4506812,0.8686559,-0.39970586,-0.42771214,-1.054481,0.7332144,0.105513886,0.46031234,0.12937538,-0.19444555,0.9398099,-0.1411054,-0.14667957,-0.6095721,-0.94904864,-0.08135685,0.25899872,-0.5792565,-0.13369714
STUDENT_1621,0.045990396,-1.4983103,0.34063655,0.5663309,0.329915,-0.31314093,0.14388934,-0.3374421,0.28621754,1.0086751,-0.66607034,0.1647452,0.85928637,-0.0966907,-0.20879366,0.45808387,-0.103872515,0.72161895,-0.2692263,-0.53099215
STUDENT_1887,-0.77318156,-0.43976748,1.0998619,-1.2780461,0.44576532,0.46219888,0.4997753,-0.40352607,0.36424372,0.39810473,-0.049556486,0.22776875,0.58074903,0.33927602,-0.38138118,-0.629885,-0.09328557,0.8569581,-0.70286316,-1.0888177
STUDENT_1393,0.27141193,0.18412575,0.32985932,-0.872975,-0.27276984,-0.7879592,-0.9741223,-0.67965233,0.26865956,0.95436436,-0.521488,-1.2622007,0.43484122,-0.08323182,-0.5181567,0.4515886,0.8170497,-1.3721411,0.42021006,0.36045894
STUDENT_230,1.1442628,0.21037285,-0.8650357,0.18171628,0.32323313,0.7104593,0.94922733,-0.728149,-0.25744656,-1.1696458,1.0644536,0.057724353,-0.8344692,0.049496394,0.6839222,0.5824076,0.34792188,0.27441388,1.0538853,-2.03015
STUDENT_608,1.2118819,1.0915118,-0.46028745,-0.7223926,-0.4106299,-1.1286501,-0.081316225,-0.47562566,-0.5928569,1.136904,0.77568334,-1.8914592,-0.96370953,0.12500493,-0.50073516,1.7487464,-0.14483128,-0.18258952,1.4593204,0.12528451
STUDENT_661,1.6574807,0.30287623,-0.1319362,-1.3951243,0.57010347,-0.49109077,-1.8825333,-0.35792106,-0.067750365,0.95209897,0.12344479,-4.074249,0.4336099,2.5239265,-0.9489922,1.9337629,-1.0421637,-2.8062358,0.7831184,1.0831863
STUDENT_265,0.06381257,0.824105,1.2544414,-1.2873173,0.24301806,0.24808374,-0.68364406,-0.9385806,0.38219848,-0.67994875,1.4886237,-0.054663215,-0.6056181,0.11526343,-0.66166854,0.3160235,0.3771688,-0.6906104,-0.18112603,-0.38206083
STUDENT_438,-0.8984866,0.34571993,0.6990704,-0.23840736,-0.41096053,-0.058904685,0.96118957,-0.092831895,0.13224001,0.39537734,-0.79931384,-0.09437142,-0.2770164,-0.103512265,-0.815127,0.7054271,0.1524157,-0.19145025,-0.06757353,-0.051521983
STUDENT_1941,-0.6236109,0.64416707,0.5045387,-2.2626722,0.087166965,0.44481406,-0.794981,0.6827655,1.4509372,-1.1854801,0.46107513,-0.033908475,-0.09503208,1.988574,0.2217865,0.6882601,-1.7836918,0.47956827,-1.0532981,-0.61947745
STUDENT_650,-0.64293146,-0.44921732,0.4370029,-0.70794284,0.15898451,-0.93405294,-0.3990628,-0.62416697,-1.0987911,0.6465359,0.9640989,0.497806,-0.2940346,-0.7556349,-1.2152648,0.6454849,-0.26702064,-0.45910054,-0.7484167,-0.11980639
STUDENT_461,-0.0782263,0.48464698,-0.16920377,-0.45194873,0.036552932,0.113727555,0.6156796,-0.080133684,-0.019791383,-0.08795405,-0.27443767,0.11717184,-0.054104313,0.10844517,0.024837503,0.1110417,-0.16593753,-0.218773,0.031669114,0.02386878
STUDENT_639,1.86963,0.9229773,-0.39627463,-0.037785035,0.13495418,0.71485215,0.55437714,-0.7765418,-0.65206254,-1.4382913,2.1436787,-1.0035819,-0.5507303,1.0611129,-1.285609,0.08755272,0.6877334,0.35416266,-0.6618206,0.24049436
STUDENT_889,-0.11335166,-0.14587964,0.05580523,-0.21912676,-0.3365395,-0.050497495,0.39737818,-0.059938088,-1.0374509,0.7291731,0.39243495,-1.3771131,-0.16259427,-0.15977947,-1.5150256,0.22492296,0.9518549,-0.41965148,-0.6007853,-0.28547207
STUDENT_355,-0.42425779,0.6531733,-0.16242291,-1.8622259,0.33985677,0.23107012,-1.5841488,-0.7196422,-0.6596027,0.09973641,1.7463492,-8.140877e-05,-0.59082216,0.22156976,-0.6556766,0.14873615,0.06939259,-0.77004594,-0.7994291,-1.5073575
STUDENT_1893,0.56742805,-1.3859076,0.23968317,-0.35346314,0.8454531,-0.4128009,-1.4486513,0.56348777,-0.5530669,0.22261639,0.24574238,-1.2617254,1.0951837,0.3217277,-0.6462916,-0.052753396,0.6849231,0.21610618,-0.06650093,-0.9625016
STUDENT_1581,-0.6781539,1.0444005,-0.68908703,-2.4885232,-0.3580311,-0.9567123,-1.3459667,-0.032844894,0.5881133,0.28163096,-0.5542538,0.25799233,0.25059617,0.35384583,0.94529366,-0.19468439,-0.80278563,-0.48219255,0.21990815,-0.017176162
STUDENT_354,-0.405872,-0.43595085,0.52077556,-0.45422313,0.31628904,-0.039840147,0.37582606,-0.2840644,-0.22122425,-0.038564973,-0.16318825,0.26037446,0.33070537,-0.85265356,0.27750564,-0.18386146,-0.081106074,-0.3023682,0.20988953,-0.43485907
STUDENT_1647,1.1178682,-0.20817086,0.3010844,-0.07086123,0.915988,0.3436784,0.1960038,-1.3540248,0.3710268,0.42957672,0.1408616,0.29836506,0.73085207,0.61887896,-0.16059011,0.48803294,0.2107432,0.5129824,0.09360361,-0.67225254
STUDENT_1226,0.7341667,-0.65274495,0.3406607,0.54201406,-0.01516876,-0.9481165,-0.57951236,-0.849569,-1.1009169,0.3246538,0.9163928,-1.265559,-0.47854382,-0.4164793,-1.1669183,1.3674898,-0.093539774,-1.1056801,0.4309319,0.43624464
STUDENT_1848,0.08721624,-0.54727405,0.54902565,-0.5286875,-0.5167911,-1.0133356,-1.0725621,-0.4129891,-0.08210091,1.4093511,-0.26482588,-1.3567576,0.49506018,-0.7070624,-0.5936309,0.21532325,1.2365897,-0.8465784,0.395718,-0.1945237
STUDENT_1245,1.3013842,0.4285165,1.3326083,-0.0030760576,-0.17396729,-1.9709363,1.1521536,-0.3986757,0.36977357,0.8474329,0.35592467,1.0348139,-1.0857862,0.2958615,-1.8397907,-1.3110232,0.11495754,-0.6767671,-0.16591549,-0.3214775
STUDENT_799,0.19260949,-0.8772828,0.37837398,-0.32747096,0.8216012,0.23655474,0.74271,-0.250951,-0.53151274,0.75664556,0.20954317,-0.44046786,0.33341458,0.3245641,-0.5650677,0.23072794,-0.36169288,0.5867169,-0.28993025,-0.5998257
STUDENT_857,0.0034192093,-0.37505078,0.9768027,-0.4891634,0.50680655,-0.32016605,0.5322493,-0.8466915,-0.18326536,1.4650614,-0.20725682,-0.004215885,0.33924505,0.04965498,-1.2358851,0.82230026,-0.154727,0.49433753,-0.30387512,-0.25736764
STUDENT_1296,0.968136,0.8115548,0.22475232,0.7474797,-0.31137827,-0.27675292,1.2182312,-0.36003026,0.009311052,-0.28355494,0.1800245,0.22315826,-1.1642953,0.6754638,-1.5555851,0.88065344,0.09350872,-0.0055791065,-0.08242139,-0.4819287
STUDENT_1889,0.39505777,-0.64664936,0.68973523,-0.9673281,0.51812816,0.3465211,-0.3208913,0.8712706,-0.1173293,-0.115884855,1.2382503,-1.4055437,-0.12628148,0.7347954,0.43476027,-0.18995011,-0.6513638,0.8932663,0.06328289,-0.7928101
STUDENT_128,-0.27252033,-0.20512049,0.82888,-0.535966,-0.14210857,-1.2776004,-0.058212526,-0.98462194,-0.20884234,0.8557001,0.39334768,0.72929233,-0.29671982,-1.4285733,-0.19738133,1.0727664,-0.16940972,0.2874646,0.75990206,-0.16039428
STUDENT_126,-0.28888652,0.47644788,1.3837727,-0.069307335,0.08140209,-0.7323813,0.6100311,-0.2922906,0.087399736,-0.71530116,-0.27395406,0.5247588,-0.4862155,-0.8838091,-1.0450575,1.8514171,-0.075531855,0.2206994,1.1322389,-0.27544877
STUDENT_152,0.062048424,-0.28968278,0.484015,0.05120657,0.45109853,0.08737701,0.715584,-0.6089789,-0.24303605,-0.31737596,-0.139453,0.35694692,0.26444268,-0.7170733,-0.062127076,0.14615405,0.0070302095,-0.3245587,0.1732336,-0.21636079
STUDENT_664,-0.8876657,-0.646036,1.2291013,-1.8880315,0.527619,-0.51700175,1.1868583,0.47283837,0.29266885,0.13435335,0.0032430738,-0.44512558,0.46531418,0.19270204,0.2121188,0.020277485,-1.4573303,1.0835326,-0.4445852,0.7240537
STUDENT_347,0.21770982,-1.1511879,1.0114845,-0.27868962,0.6273839,-0.21733864,0.13205484,-0.6461855,0.075671494,0.5377029,-0.18671355,-0.20023221,1.2092063,-0.04816289,-0.5880494,-0.31565726,0.13129981,0.38471946,-0.7529302,0.09184426
STUDENT_580,0.8651067,0.65758175,-1.3422753,0.3243313,-0.27010417,0.15038933,0.48371473,0.16857956,-0.8703062,-0.72479814,1.2118143,-0.46776134,-0.8880998,0.82436824,-0.76394975,1.2174448,-0.04845193,0.5199366,-0.23511648,-0.6845683
STUDENT_824,2.0094013,0.21973284,-0.7180201,-0.37971872,1.0485541,1.0621692,-0.81768894,-1.143147,0.20098661,-0.4240223,0.30918875,-1.9791429,0.46356377,2.5622764,-0.7546091,1.1013949,-0.386835,-1.6174036,-0.06229681,0.06734686
STUDENT_1215,0.76702094,0.22270198,0.52320653,0.17598243,0.7968136,1.1803865,0.8025123,-0.77069074,-0.6264826,0.36725733,1.0496427,-0.83935344,-0.290041,1.4198766,-2.2015498,0.9643293,0.34984568,0.39418224,-1.2283597,-0.97614104
