IDX_STUDENT,Reconstruction error
STUDENT_221,20.960619
STUDENT_1627,15.221188
STUDENT_397,26.150068
STUDENT_92,11.761131
STUDENT_1655,22.902754
STUDENT_1928,21.284193
STUDENT_269,23.64034
STUDENT_1344,35.963654
STUDENT_1693,30.005484
STUDENT_777,32.82615
STUDENT_1493,30.766642
STUDENT_1088,28.970438
STUDENT_1834,26.223007
STUDENT_43,36.8403
STUDENT_1259,38.684254
STUDENT_190,10.611639
STUDENT_228,20.266106
STUDENT_641,20.863537
STUDENT_1100,24.078753
STUDENT_1752,71.60126
STUDENT_116,19.766994
STUDENT_362,10.034508
STUDENT_257,25.49878
STUDENT_1223,23.777391
STUDENT_1618,19.046078
STUDENT_1518,23.730362
STUDENT_185,22.806421
STUDENT_1487,43.941753
STUDENT_8,73.10318
STUDENT_25,49.164856
STUDENT_29,22.132368
STUDENT_32,26.227186
STUDENT_34,39.587193
STUDENT_42,27.652817
STUDENT_82,78.19555
STUDENT_89,12.033329
STUDENT_90,17.638807
STUDENT_99,148.94415
STUDENT_195,57.614788
STUDENT_300,65.23956
STUDENT_318,14.234463
STUDENT_321,23.777975
STUDENT_322,21.741411
STUDENT_332,24.554052
STUDENT_556,25.98294
STUDENT_575,31.463627
STUDENT_589,25.932343
STUDENT_590,38.879974
STUDENT_591,293.02078
STUDENT_593,14.246734
STUDENT_600,37.300484
STUDENT_601,30.953386
STUDENT_602,35.777004
STUDENT_651,20.948414
STUDENT_791,41.71351
STUDENT_813,38.01329
STUDENT_814,16.848152
STUDENT_815,29.39305
STUDENT_818,23.691097
STUDENT_826,20.661282
STUDENT_827,15.272595
STUDENT_866,18.868917
STUDENT_869,14.444926
STUDENT_872,28.345726
STUDENT_886,35.348125
STUDENT_895,15.708015
STUDENT_898,27.675932
STUDENT_900,37.541954
STUDENT_901,24.33821
STUDENT_903,34.42215
STUDENT_904,16.78529
STUDENT_909,17.154215
STUDENT_910,23.429184
STUDENT_912,49.069576
STUDENT_913,25.460773
STUDENT_914,23.98086
STUDENT_915,32.76575
STUDENT_921,21.35942
STUDENT_935,22.910217
STUDENT_958,26.027338
STUDENT_979,19.537191
STUDENT_982,20.556854
STUDENT_983,41.44225
STUDENT_992,29.386724
STUDENT_993,39.091194
STUDENT_1013,32.671547
STUDENT_1015,25.401138
STUDENT_1017,30.42301
STUDENT_1022,47.320816
STUDENT_1023,32.868645
STUDENT_1024,16.995798
STUDENT_1026,23.70021
STUDENT_1027,51.258015
STUDENT_1028,37.20588
STUDENT_1029,22.893152
STUDENT_1030,30.509956
STUDENT_1032,23.540487
STUDENT_1033,40.54892
STUDENT_1034,25.017838
STUDENT_1035,22.565647
STUDENT_1036,13.571828
STUDENT_1037,17.465475
STUDENT_1041,35.168625
STUDENT_1044,34.047054
STUDENT_1045,27.165346
STUDENT_1074,17.83583
STUDENT_1075,20.306906
STUDENT_1076,31.536398
STUDENT_1077,33.10263
STUDENT_1078,23.866539
STUDENT_1081,27.990976
STUDENT_1083,41.108063
STUDENT_1084,33.047977
STUDENT_1085,29.047684
STUDENT_1107,23.595373
STUDENT_1111,22.005213
STUDENT_1112,42.772717
STUDENT_1117,69.010956
STUDENT_1120,49.750214
STUDENT_1122,32.225235
STUDENT_1123,32.326424
STUDENT_1124,22.367563
STUDENT_1125,47.894917
STUDENT_1127,21.879385
STUDENT_1137,40.649155
STUDENT_1140,39.07087
STUDENT_1142,35.339764
STUDENT_1144,25.717285
STUDENT_1145,21.974606
STUDENT_1151,21.95055
STUDENT_1154,22.730667
STUDENT_1155,16.57623
STUDENT_1158,29.32626
STUDENT_1159,26.13489
STUDENT_1164,28.177906
STUDENT_1166,22.873816
STUDENT_1170,21.454805
STUDENT_1174,24.570705
STUDENT_1177,22.914707
STUDENT_1181,21.42259
STUDENT_1182,24.055824
STUDENT_1183,21.28565
STUDENT_1185,26.284805
STUDENT_1187,55.919823
STUDENT_1188,28.997066
STUDENT_1189,51.452484
STUDENT_1198,31.197187
STUDENT_1201,26.8864
STUDENT_1202,30.520374
STUDENT_1205,22.00371
STUDENT_1206,241.87953
STUDENT_1207,43.69955
STUDENT_1209,53.515236
STUDENT_1212,27.054825
STUDENT_1213,36.661472
STUDENT_1321,19.034805
STUDENT_1349,29.51074
STUDENT_1362,32.367126
STUDENT_1363,18.021168
STUDENT_1383,22.314928
STUDENT_1390,43.638767
STUDENT_1395,23.093893
STUDENT_1407,22.846529
STUDENT_1411,38.228966
STUDENT_1414,22.266754
STUDENT_1415,26.508413
STUDENT_1431,22.99346
STUDENT_1433,31.731543
STUDENT_1434,17.275652
STUDENT_1442,29.853867
STUDENT_1451,59.811836
STUDENT_1463,42.305943
STUDENT_1467,49.48597
STUDENT_1485,41.841557
STUDENT_1488,29.02549
STUDENT_1494,47.530674
STUDENT_1499,42.220184
STUDENT_1536,80.27714
STUDENT_1537,45.87876
STUDENT_1553,40.108715
STUDENT_1561,28.833725
STUDENT_1563,34.44304
STUDENT_1565,20.887152
STUDENT_1566,29.058664
STUDENT_1589,80.55185
STUDENT_1594,38.11474
STUDENT_1595,48.4404
STUDENT_1598,28.363935
STUDENT_1620,29.289555
STUDENT_1625,38.85838
STUDENT_1628,37.27935
STUDENT_1640,19.166212
STUDENT_1643,27.296667
STUDENT_1648,30.204126
STUDENT_1746,26.034466
STUDENT_1750,46.515736
STUDENT_1773,15.443614
STUDENT_1873,51.939056
