IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,ESTADO_CIVIL,ESTRATO,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN
STUDENT_988,-0.016369088,0.036315184,-0.03829972,0.69972885,-0.109491855,0.97800344,-0.002242018,0.035726782,1.0738362,1.0910938,-0.056979757,1.2198232,1.0577474,1.7912964,-0.23120627,0.50630563,2.0834243
STUDENT_485,0.033919312,0.019244995,0.022033822,0.1308556,-0.040704057,1.2128922,-0.06382301,0.89795923,1.0061978,0.98427933,-0.13938117,0.21529588,-0.67670596,-0.7583171,2.041451,-0.53323853,0.1898474
STUDENT_559,-0.93188596,-0.10979316,0.03950211,0.55128926,1.9602535,-1.1220309,-0.0011785594,0.10099951,-0.06164907,-0.07223068,-1.1457826,0.7831464,1.9468565,0.7303371,0.5813828,0.50619334,-0.53261775
STUDENT_918,-0.9994427,-0.020069111,0.031673018,-0.054403782,-0.014127441,-0.086982705,-0.025976088,-0.028108291,-0.0053493977,0.021823779,-0.05976246,0.11941753,-0.5184107,0.22315837,1.3026693,-0.32748616,-0.5971082
STUDENT_707,0.22849134,0.64240676,0.16496481,0.7308127,1.7540145,0.09070391,-0.026859809,0.8604614,3.881261,3.8190353,-0.13119046,0.45459425,0.8921759,0.15637615,0.32713374,0.29778758,0.08912823
STUDENT_132,-0.9772235,0.022435632,0.026902642,-0.030419543,-0.01648119,-1.0666451,0.028112229,1.9623579,-0.032908022,-0.08263418,-1.0446984,0.31727985,0.70323217,0.23712702,-0.31716737,0.13855022,0.7203135
STUDENT_373,0.036309034,-0.054278675,0.016092286,0.10878795,0.026125662,-1.0607202,0.066319965,0.005744436,0.90391195,0.9065697,-1.071155,0.015489666,0.008888312,-0.08047475,-0.25279677,0.60811585,-0.25311038
STUDENT_1634,0.02904761,1.0808185,1.0678331,-0.15583608,0.008808836,0.98517025,0.036512632,-0.0139048165,-0.007055871,-0.040157333,-0.91151386,1.0310903,0.49848202,0.11158641,1.9425836,0.33120972,0.8145914
STUDENT_417,-0.06130074,0.026992802,0.08919482,0.16177684,0.013059959,-1.075202,0.06409328,1.0724854,0.049296483,0.0072139194,2.9562802,-0.02689449,-0.36043394,0.07755287,0.3030951,-0.20051968,-0.050038625
STUDENT_1326,0.011336746,0.98314166,0.9711695,-0.008178733,-0.027395248,-1.0645429,0.047988426,0.043180488,0.9703076,0.9544063,-0.10233627,-0.5929358,0.008315653,-0.4270265,-0.5940091,-0.6110969,-0.5748921
STUDENT_969,0.035900928,0.015590031,-0.015394119,0.8831472,0.0028320253,-1.032242,0.0033444199,-0.028469361,-0.042419653,-0.015874907,-1.0118885,-0.10058632,0.21867724,0.27340275,-0.11666074,-0.37769794,-0.24414735
STUDENT_741,-1.0167488,-0.022121165,-0.004784885,-0.19085576,-0.062101744,0.94134194,0.016460199,-0.03663776,-0.042214707,-0.009316445,-0.9901729,0.2554584,-0.29446074,-0.007071428,0.9995723,0.41054344,-0.4326269
STUDENT_41,0.33255294,0.9360433,-0.040945355,0.7364473,0.06920238,0.07079809,-0.021977771,0.8799715,0.011619523,0.002963095,-0.06925438,-0.72146785,-1.8119804,0.7225685,-0.90322137,-0.29057303,-0.22010633
STUDENT_443,0.037735112,0.9076786,0.9536632,0.41977745,-0.028926507,0.01858401,0.00076755835,0.99786943,0.11274293,0.14874971,2.9995377,0.48383886,-0.21122204,1.1008612,0.83042747,-0.6916459,0.93872243
STUDENT_439,-0.9841299,0.049891945,0.04217088,-0.13496973,-0.10898735,1.0046929,0.0152854435,0.0073222006,0.9941036,0.9864785,-0.056337234,-0.6608773,-0.3730525,-0.0029186308,-0.33084413,-1.2667186,-0.4316101
STUDENT_1734,-0.023353217,0.016919393,0.019764598,-0.22587448,0.030737247,-1.0225834,0.10505513,0.9636061,-0.072850965,-0.07004075,-0.9933909,-0.29946136,-0.18977873,-0.8064063,-0.21122935,0.098820165,-0.26511803
STUDENT_518,-0.013287587,-0.009886164,0.063113004,0.22593582,-0.045162782,-0.028097402,0.028402876,0.01866316,0.9016276,0.9010511,-1.0916566,-0.21050565,0.10542305,-0.48056173,-0.68032384,0.00912832,0.27464893
STUDENT_78,-0.9561478,0.12868536,0.17467535,-0.3715629,-0.10758936,0.9234316,0.02817319,0.8987736,4.8383565,4.823585,-0.1614857,1.3086,1.3234085,1.0786258,0.17878196,1.7576053,1.097913
STUDENT_436,-0.99753755,0.03530481,0.014623621,-0.15385859,-0.03957107,0.0027996255,-0.0104054585,0.008983196,-0.015914321,0.002290002,-0.080394596,0.36856437,-0.27639246,0.13008262,1.1367795,0.3151478,-0.2299305
STUDENT_1163,0.021429854,-0.059593398,0.027605262,0.69324034,-0.003883671,-1.009091,0.0494663,-0.014954506,-0.030584179,-0.0012478428,-0.10331303,0.25786862,0.32394454,0.23224355,0.31504717,0.5979742,-0.46106285
STUDENT_1418,-0.051125675,1.0353665,1.0292028,-0.37028325,-0.033608966,1.0300688,0.018610936,-0.06442011,-0.93647945,-0.95524186,-1.091268,-0.38981003,-0.35142806,-0.18817815,-0.087781586,-0.020066835,-1.1549042
STUDENT_1533,-0.060498416,1.0231575,1.0213674,-0.6639227,0.035689123,0.06668397,0.046703205,0.8910262,0.9697935,0.9308532,-0.10374449,0.2676075,0.22955216,-0.8362857,0.12324926,0.5547042,0.7961432
STUDENT_1169,0.02987432,0.97980607,1.0443904,0.5116126,-0.04445541,0.03267085,0.024473242,0.033335857,0.061485223,0.061228856,-1.0863163,1.1064916,1.9584985,0.18385728,0.41559616,1.261181,0.4778194
STUDENT_1580,0.059953243,-0.016410816,0.03180937,-0.9172341,0.037778765,0.034438457,0.05737571,-0.05899965,0.8965779,0.9176977,-1.0870744,-0.7186904,0.04044436,-1.103271,-0.26548436,-0.018770427,-1.588812
STUDENT_1813,0.054937012,0.9451299,0.99660647,-0.66187674,0.011029843,0.06757506,0.016187575,0.9533789,-0.011152402,0.025913917,-1.0357864,-0.22711639,-0.31822982,-0.14112218,-0.6369114,0.31866232,-0.057723615
STUDENT_577,0.025119284,-0.029417995,0.0014892267,0.8354341,-0.0673658,0.0062075853,0.03140528,-0.025976129,0.021187194,0.004329703,-1.0144303,0.65332055,1.0852717,0.8754186,0.25001514,0.4442,0.11392813
STUDENT_702,0.057463214,0.91131634,0.889126,0.6802477,0.87470675,-0.92485577,0.02960394,0.049982928,-0.96848685,-0.97610193,2.8982317,0.8215478,1.0003877,1.9440398,0.70499,0.388292,-0.4079966
STUDENT_1722,0.022873478,0.10351358,0.19506651,-0.21844561,-0.046332955,-1.3837804,4.028456,-0.055093326,1.0985188,1.0758843,-0.093898505,0.5806506,-0.035544887,0.640985,-0.86663824,-0.058759086,2.812621
STUDENT_316,-0.9531024,0.016158845,-0.005454886,-0.6421933,0.011762932,0.9825681,0.013695788,0.05523417,-0.01740168,-0.0072131315,-0.02039506,-0.09132061,-0.18591645,-0.36700863,0.0046508387,0.51169217,-0.3870198
STUDENT_1452,-0.0592354,0.96848595,1.0120877,-0.4666832,1.0213802,-0.107392006,0.020638268,-0.025696553,-0.096221946,-0.060063854,-0.06623088,-0.2712254,-0.37338525,0.17557739,0.20515624,-1.0703764,-0.08611431
STUDENT_579,-0.95272267,-0.019034851,0.076661006,0.75972813,-0.014896229,0.9500609,-0.03247701,-0.027356349,-0.09988173,-0.11025703,0.14626072,1.613919,0.9358262,0.45041072,0.26040745,2.1592278,2.5783074
STUDENT_374,0.042654797,0.97277266,1.0296541,0.09273664,0.018321067,-0.96913785,0.034753364,2.0115108,0.011471197,-0.022929862,-0.05493937,-0.8958683,-0.66791594,-0.26760453,-1.2007754,-1.150141,-0.1409981
STUDENT_1354,0.023572864,0.98951745,0.9913368,0.09625443,-0.027953617,-1.0944861,-0.038212556,-0.016370334,0.026169285,-0.010050313,-0.004108917,-1.2879678,-0.9299413,-1.5386966,-0.66818666,-0.8773799,-1.2594771
STUDENT_404,0.022048982,0.018341552,0.04026949,0.7606341,0.012966204,0.09290685,-0.0053304923,0.9697563,-0.027803205,-0.016263261,-1.0102187,-0.7370569,-0.2404376,-1.1962409,-0.7628992,-1.4019747,0.5514422
STUDENT_891,0.06724931,1.0162048,0.95884526,0.60834557,-0.0024083108,-0.022932258,-0.043139506,0.96260405,-0.10091926,-0.1004464,-0.029955428,2.3048031,0.754187,2.5675373,1.0767968,1.4738626,3.4464495
STUDENT_1311,-0.9507035,0.020117652,0.008480308,-0.38529742,-0.033038624,-0.03541993,0.011865813,0.069605805,1.9770304,1.9958218,-1.0544581,0.116636485,-0.036313683,0.12010412,0.16878426,-0.22046271,0.43711662
STUDENT_1280,0.070715815,0.05093662,0.024988007,0.9059397,-0.040778987,-0.10479524,0.029388767,0.993648,2.8859022,2.903842,-1.0861075,0.86927825,0.3913546,0.41568065,0.7993964,0.6249697,1.2344652
STUDENT_33,-1.0045699,-0.034019884,0.018968549,0.6780106,-0.04614243,0.068253435,-0.014347423,-0.042656437,0.051543474,0.06257662,2.9304445,1.6691958,1.8038965,1.6820241,0.8637622,1.6571711,0.7982479
STUDENT_1168,0.3814412,0.8608944,0.0647704,0.8778188,-0.14741033,-1.0495847,0.088140406,-0.081080124,3.9797971,3.9632592,-1.274385,1.0979941,0.61335945,1.9539038,0.43199846,1.3274386,0.31772822
STUDENT_833,-0.99430406,-0.050926153,-0.0072123287,-0.66742206,-0.013435444,-0.1121421,-0.045524117,0.007726402,0.90135807,0.9164864,-1.0655978,-0.21996498,0.07000248,-0.57272637,-0.21389416,-0.5757828,0.4311283
STUDENT_1372,-0.17466158,0.0468612,0.013726589,-0.25125688,-0.08690833,-1.0126917,0.8610105,0.051873557,-1.0377665,-1.0344032,-1.0617774,-0.7903645,-0.6086323,-0.65330726,-0.6171617,-0.8433085,-0.52615595
STUDENT_1621,-0.007517958,1.0055121,1.0235544,-0.159626,-0.00603576,0.03444731,0.033931147,0.008552962,-0.023021579,-0.043663427,-0.9643685,-0.20523489,0.0033036247,-1.1970096,0.72366834,-0.57213825,-0.015509969
STUDENT_1887,-0.028055763,1.0697023,1.069378,-0.92395335,0.032175764,-1.0535806,-0.013618652,-0.008186019,-0.9814878,-0.93668854,-1.0889103,-0.22689712,-0.47550845,-0.12363452,-0.38250017,0.36121586,-0.22297855
STUDENT_1393,-0.013191609,0.018018182,-0.012468356,-0.24207224,-0.017378382,-1.0567073,0.01867072,0.90160805,1.9176339,1.9023924,-0.089854866,-0.20179674,-0.47166643,-0.21198279,0.02400849,-0.11449068,-0.063045256
STUDENT_230,-0.9037564,-0.024771128,0.073260024,-0.6610598,-0.006798297,2.0187402,0.023979705,0.12285187,-0.04771748,-0.057661727,0.14876029,1.5659984,1.0074861,0.7198801,0.9291856,1.6318753,1.896717
STUDENT_608,0.027571307,0.0042878655,0.06067055,0.7779721,0.037060216,1.1099753,0.036208868,1.8538373,1.90547,1.9085196,-0.112050414,0.59763473,1.1312809,0.9422078,-0.48193142,0.0784815,1.0867075
STUDENT_661,0.1081354,1.0396581,0.92179453,0.50172853,-8.791685e-06,-0.01029626,0.00694571,0.7649724,3.9507983,3.9985628,2.9807355,0.13330555,-0.39683917,1.4879586,-0.5625341,-0.04079225,0.5367649
STUDENT_265,-1.0305502,-0.00587172,-0.023549512,-0.54484993,0.061003685,-0.952577,0.069757834,1.0349959,0.048690096,0.009727485,1.1037986,0.4060275,-0.17154452,1.1918327,-0.009884365,0.1905275,0.59461087
STUDENT_438,0.055237353,-0.039091457,-0.012646149,0.12722425,0.032782957,-1.0290073,0.068874866,-0.08432136,-0.021678548,-0.017720938,-1.0209541,-0.25594598,0.010090198,-0.47762263,-1.0043154,-0.3358691,0.88352644
STUDENT_1941,-0.005691169,1.0013006,0.98126745,-0.8786122,-0.008283153,0.015272553,0.009638909,-0.035667576,-1.0557169,-0.99586874,2.9575124,-0.4546385,-0.9151763,0.29313183,-1.0733609,-0.43886843,0.35235712
STUDENT_650,-0.912447,0.05187498,0.10376324,0.75912243,0.026321426,-1.0685731,-0.03871857,1.0298463,-0.08635107,-0.06082441,-0.14807074,-0.06657042,1.0710809,-0.113121584,0.027292743,-0.2409144,-0.94201
STUDENT_461,0.0059957337,-0.032018725,-0.019773517,0.26269293,-0.023711309,-0.07812071,0.009220686,-0.054277904,-0.027883254,-0.050619036,0.07228576,-0.06791093,-0.2362708,-0.25350034,-0.40090585,0.35519513,0.34829807
STUDENT_639,0.021074312,0.07174604,0.014592093,0.8113268,0.05003041,0.05333982,-0.0054610264,0.015642129,0.015872493,-0.0036789784,0.9677612,1.9999883,0.7545574,3.2525363,1.3415638,1.1129099,1.8803236
STUDENT_889,0.04500652,-0.054815177,-0.014510172,0.464854,-0.041872174,-0.9931728,0.008492488,-0.006287298,0.9372229,0.91883785,-1.079625,0.5222056,1.2131048,1.0459408,-0.016008042,0.21140131,-0.021838984
STUDENT_355,-0.97016084,-0.03454624,0.04415639,-0.6491267,-0.05511035,-0.8598802,0.014434803,1.0334487,0.0012019277,0.020114318,1.8204147,0.68745226,1.1551676,0.9998485,-0.028456405,1.1038151,-0.41675144
STUDENT_1893,-0.05325292,1.0094653,1.0414069,-0.9473536,0.871931,-0.06534497,-0.02254499,-0.063845105,0.9812539,1.0302168,-0.01831482,0.23418692,0.10408777,0.6582953,1.2578962,-0.2477816,-1.0584387
STUDENT_1581,-0.0070675295,0.023224752,0.12380919,-0.86051226,-0.11296606,-0.16020793,0.14020403,0.9896272,-0.094214514,-0.07936868,1.7794255,-1.0683372,-1.2138964,-1.0919117,-1.1232405,0.41358325,-1.225192
STUDENT_354,-1.0187072,0.019912403,0.012155888,-0.38136297,0.0060090795,-0.02965844,0.023947667,0.0026310692,-0.068973094,-0.047354095,-1.0321134,-0.25894406,-0.35568926,-0.505242,-0.29585794,0.3624043,-0.27998912
STUDENT_1647,-0.028540952,0.9842014,0.9770201,-0.11993179,0.07025168,-0.11716487,-0.015885442,1.0167466,-0.004859574,-0.015436017,0.013716478,0.78623563,-0.113325655,-0.06639751,1.125271,0.7178607,0.9696789
STUDENT_1226,-0.86500573,0.021019038,0.06224734,0.82906,-0.03243687,-0.06048249,0.025740322,0.99434084,1.9746876,1.9890898,-0.14974464,0.4842154,0.99294305,0.7402987,0.78593767,-0.7870635,0.4492848
STUDENT_1848,-0.003365783,0.03140312,0.06945196,-0.7573301,-0.022968661,-1.008232,0.0032120305,0.9558522,1.924546,1.944026,-1.0841738,-0.25282416,-0.045009166,-0.10371073,0.22451776,-0.37733477,-0.6325087
STUDENT_1245,-0.070565015,-0.06953162,-0.05451474,0.97137433,-0.03504795,-1.0341917,2.9872353,0.9429276,-0.01522696,-0.009936751,-0.8594033,0.091441385,0.23539576,0.068603724,-0.08996942,-0.2716053,0.6483925
STUDENT_799,0.0038473103,0.997694,1.0088052,0.31087923,-0.007440187,0.020655107,0.032900658,0.0005843872,0.028045088,0.008543505,-0.98912126,0.29919016,0.5546907,0.4028375,-0.02319739,0.3707646,0.04113363
STUDENT_857,-0.025719097,0.9522919,0.98769844,0.5078446,0.007332757,-0.9266418,-0.005842541,0.99967664,-0.083590925,-0.051868863,-1.1470091,-0.030095773,0.25842112,-0.28752258,-0.10006868,-0.13154052,0.16557671
STUDENT_1296,0.041029394,0.03548158,0.017401852,0.790011,-0.028305665,-0.1244656,0.93150824,-0.014980576,0.025981054,0.020327136,-0.017600518,0.9947897,1.0740972,0.40173537,0.07851506,0.042281456,2.5133188
STUDENT_1889,0.030568445,0.89766353,1.0342569,-0.8907493,-0.059006773,0.9826451,-0.029085044,-0.058107063,-0.004039377,-0.00837952,-0.10472235,0.08253833,0.046161048,1.3865128,-0.14787778,-0.14395764,-0.517801
STUDENT_128,-0.9740154,0.04914486,-0.005509409,0.15650676,0.051924728,0.013900756,0.026727121,2.0374486,-0.001477018,0.016039014,-1.095231,-0.47215214,0.20592938,-1.0359123,-0.21283469,-0.61592865,-0.16618182
STUDENT_126,-0.92900765,0.003909704,0.057361837,0.105257556,0.85705805,-0.061764408,-0.012902293,1.0399466,-0.14001083,-0.12534885,-0.9997243,-0.22720979,0.11764334,-0.52200675,-0.73721963,-0.90733296,1.3768414
STUDENT_152,-0.99456465,-0.007885937,0.0019461038,0.3044049,-0.009758912,0.023068681,-0.00022432627,-0.028653868,-0.020390227,-0.037329473,-1.0084597,0.11799088,-0.25370306,-0.28515035,0.14976928,0.21697241,0.45822084
STUDENT_664,0.005210409,1.0447254,0.98479366,0.5183028,0.017656907,0.05735364,-0.00010858895,-0.13309038,-1.0908134,-1.0560273,-0.9193956,-1.2602985,-1.531101,-0.016515225,-1.6011357,-0.90648806,-0.9156759
STUDENT_347,0.0032418687,0.9989575,0.9987513,0.15073533,0.017231628,-0.9865492,0.016568255,0.013137155,0.045269445,0.054280087,-1.0122553,-0.17544031,-0.6524712,0.07858877,0.6759543,-0.370386,-0.5440148
STUDENT_580,0.049053326,0.012095261,-0.00028083008,0.6901502,-0.007548049,1.0167212,-0.046599526,-0.09259946,0.060536087,0.09528892,1.0404313,1.3631542,1.7204679,1.38421,0.49258146,0.6667203,1.374711
STUDENT_824,0.011673616,1.0264658,1.0214487,0.47827166,-0.033318833,-0.018940244,0.017292064,-0.08219396,2.0239968,2.0321126,2.9302716,1.3689568,0.03256619,1.5276673,0.7820318,1.3054018,1.7633697
STUDENT_1215,0.0024279226,0.96863604,1.0643154,0.6574375,-0.037038624,-1.0200998,-0.0017780256,-0.0010060435,0.035005964,0.025065884,-0.033869784,1.6594801,1.713329,2.0834086,0.33031133,0.9586534,1.9394411
STUDENT_761,0.028864535,0.053514477,-0.0011288552,0.052356757,-0.033349,-0.94678074,-0.06235232,0.0054666037,0.067826554,0.029442072,3.0538795,0.72447366,0.956627,0.2265376,0.3379375,0.6268749,0.76522
STUDENT_1894,0.015919613,1.016088,0.9406434,-0.9449244,-0.046193287,1.0011812,0.011113953,1.0644999,-0.97696185,-1.0006145,-1.0492721,-0.84548825,-0.7310854,-0.64688504,-0.20504722,-1.2586938,-0.49011287
STUDENT_849,0.08630952,0.94282776,1.0515431,0.48339474,0.01611039,1.0040616,0.05600329,0.97346205,-0.0034048408,-0.042583555,-0.10946415,0.31371692,0.63672113,0.9135919,-0.5396898,-1.007329,1.600664
STUDENT_676,-0.026312215,0.99915373,1.0248027,0.670973,-0.059673313,-0.99768,0.007232833,-0.06178672,1.0171208,1.0030358,-0.110081926,-0.40649492,-0.84919465,0.13164383,-0.71265984,-0.6174037,0.6179235
STUDENT_1495,0.01930778,-0.022508863,-0.017063025,-0.47377652,0.009668477,0.051529776,0.055297475,1.0120424,1.0256205,1.0291024,-0.02129091,-0.40076104,-0.1667148,-0.73388165,0.19098052,-0.54522735,-0.47823972
STUDENT_1641,0.05470811,1.038382,0.99144983,-0.18709289,-0.0291747,-0.008369391,-0.026608374,1.0400066,0.99969083,1.0047284,2.861419,-0.24543823,-0.30155745,-0.042301454,0.47709444,-0.19659312,-0.99515885
STUDENT_1836,-0.029600866,0.98303604,0.99483126,-0.6589044,0.028795019,0.051006462,-0.00094519975,1.0159343,-0.035517514,-0.042892084,-1.0299577,-0.81173784,-0.9494506,-0.3881508,-0.68598604,-1.0561652,0.0060176947
STUDENT_487,0.0031659808,1.0669547,1.0461458,0.08562994,-0.013189137,0.89010733,0.020932566,-0.053056635,-0.01574178,0.034919605,0.97143,-0.6049424,-0.5188358,-0.89519435,0.3025977,-0.28876495,-1.439827
STUDENT_558,-1.0234011,-0.04394456,-0.012010421,0.67842746,-0.01707973,-0.05307864,0.010561444,-0.009520444,-0.019323036,-0.057836182,-0.04548749,0.09833023,0.4081713,-0.6473949,0.21093893,-0.100086056,0.50278413
STUDENT_502,-0.98264146,0.02925681,-0.007611933,-0.76693565,-0.0051443875,-1.0433865,-0.017482895,0.034319706,-0.08351277,-0.06383765,-0.9582997,-0.15932016,0.038550243,-0.11615209,0.23743805,-0.37080193,-0.38680515
STUDENT_854,0.031793505,0.9775039,1.0487034,0.5631192,-0.069800735,-0.00055054296,0.060362037,1.9416776,0.13910227,0.09858973,3.00403,1.122439,1.5119526,1.705182,-0.13831156,1.4137571,0.5110076
STUDENT_614,0.05930662,1.0137255,0.9647031,0.4953584,-0.094962746,-0.085084744,-0.0014240039,0.9189339,2.9548266,2.9841692,2.8060074,0.34096292,0.54824305,0.49150777,0.9433629,0.37427735,-1.0291895
STUDENT_1305,0.19119358,0.99080604,-0.0030289618,0.585887,0.13216671,0.23911655,0.016732078,0.93817204,-1.0016769,-0.97396934,-0.0657946,-1.0869868,-1.6165828,0.06925745,-1.2106185,-1.1452942,-0.17094655
STUDENT_1875,0.011293041,0.055409607,0.022082385,-0.82385665,0.0023781955,0.017138746,0.054573428,1.009913,0.87582976,0.9214806,-1.0330429,-0.957594,-0.5474899,-0.855263,-1.0998912,-0.43711886,-0.8210973
