IDX_STUDENT,Reconstruction error
STUDENT_152,4.5760765
STUDENT_664,15.467836
STUDENT_347,7.1836095
STUDENT_580,9.511884
STUDENT_824,11.987133
STUDENT_1215,14.120804
STUDENT_761,7.3833346
STUDENT_1894,8.039614
STUDENT_849,35.968174
STUDENT_676,14.491923
STUDENT_1495,6.489569
STUDENT_1641,5.945542
STUDENT_1836,10.587591
STUDENT_487,9.629992
STUDENT_558,7.230369
STUDENT_502,5.834762
STUDENT_854,16.619387
STUDENT_614,12.471128
STUDENT_1305,22.54856
STUDENT_1875,12.9196205
STUDENT_599,6.6905265
STUDENT_1544,9.817396
STUDENT_272,6.161624
STUDENT_1885,13.976011
STUDENT_1771,17.571016
STUDENT_1661,12.373897
STUDENT_1064,7.574226
STUDENT_1340,4.655438
STUDENT_434,11.859696
STUDENT_843,10.819406
STUDENT_713,7.0592012
STUDENT_1918,5.869747
STUDENT_1484,18.96231
STUDENT_1531,15.527606
STUDENT_62,26.275333
STUDENT_1825,29.091728
STUDENT_1908,15.307137
STUDENT_715,31.985071
STUDENT_839,14.675973
STUDENT_293,9.363314
STUDENT_255,5.734818
STUDENT_445,10.59614
STUDENT_1917,62.981476
STUDENT_1870,13.412356
STUDENT_94,7.584908
STUDENT_1927,22.533297
STUDENT_406,7.7195244
STUDENT_87,6.331739
STUDENT_83,7.8818665
STUDENT_506,7.8370695
STUDENT_567,10.597588
STUDENT_1104,5.5656443
STUDENT_1831,6.258685
STUDENT_586,11.9547205
STUDENT_450,16.745375
STUDENT_1684,6.4644837
STUDENT_221,12.351519
STUDENT_1627,16.318771
STUDENT_397,6.5766683
STUDENT_92,5.0566
STUDENT_1655,2.8803248
STUDENT_1928,7.5590487
STUDENT_269,9.69854
STUDENT_1344,12.299973
STUDENT_1693,12.678943
STUDENT_777,25.928257
STUDENT_1493,6.873095
STUDENT_1088,13.95859
STUDENT_1834,4.262483
STUDENT_43,14.03195
STUDENT_1259,21.698841
STUDENT_190,2.5639226
STUDENT_228,8.624288
STUDENT_641,6.085085
STUDENT_1100,20.230959
STUDENT_1752,20.724684
STUDENT_116,4.572041
STUDENT_362,3.797348
STUDENT_257,5.146702
STUDENT_1223,11.108712
STUDENT_1618,14.485021
STUDENT_1518,11.77877
STUDENT_185,8.208708
STUDENT_1487,41.36527
STUDENT_8,41.465034
STUDENT_25,29.364561
STUDENT_29,17.589615
STUDENT_32,4.519241
STUDENT_34,11.324344
STUDENT_42,2.4226828
STUDENT_82,15.380076
STUDENT_89,7.899525
STUDENT_90,15.585526
STUDENT_99,33.81161
STUDENT_195,10.240883
STUDENT_300,19.338211
STUDENT_318,13.218795
STUDENT_321,8.827639
STUDENT_322,7.168554
STUDENT_332,13.20679
STUDENT_556,8.037925
STUDENT_575,3.666136
STUDENT_589,6.004673
STUDENT_590,7.386046
STUDENT_591,43.64303
STUDENT_593,7.1357856
STUDENT_600,5.9790735
STUDENT_601,8.615852
STUDENT_602,4.325006
STUDENT_651,19.28991
STUDENT_791,6.9930263
STUDENT_813,6.8309336
STUDENT_814,7.8976073
STUDENT_815,5.3888865
STUDENT_818,6.675806
STUDENT_826,7.0634966
STUDENT_827,3.8986251
STUDENT_866,8.327188
STUDENT_869,12.032563
STUDENT_872,3.524436
STUDENT_886,28.460905
STUDENT_895,2.28009
STUDENT_898,22.372608
STUDENT_900,10.403638
STUDENT_901,2.7427552
STUDENT_903,12.69621
STUDENT_904,5.076366
STUDENT_909,12.866805
STUDENT_910,5.208536
STUDENT_912,45.033806
STUDENT_913,8.943371
STUDENT_914,5.2277865
STUDENT_915,9.896926
STUDENT_921,17.694687
STUDENT_935,7.7491446
STUDENT_958,27.458813
STUDENT_979,10.039374
STUDENT_982,12.697837
STUDENT_983,6.954388
STUDENT_992,4.7799625
STUDENT_993,12.273493
STUDENT_1013,18.41877
STUDENT_1015,9.700951
STUDENT_1017,13.215583
STUDENT_1022,17.22019
STUDENT_1023,23.758438
STUDENT_1024,9.588005
STUDENT_1026,7.144327
STUDENT_1027,17.469032
STUDENT_1028,4.72532
STUDENT_1029,8.397348
STUDENT_1030,14.89716
STUDENT_1032,2.7148178
STUDENT_1033,18.317554
STUDENT_1034,7.191094
STUDENT_1035,11.139609
STUDENT_1036,16.21151
STUDENT_1037,14.279093
STUDENT_1041,3.670775
STUDENT_1044,18.81771
STUDENT_1045,6.267624
STUDENT_1074,14.941478
STUDENT_1075,4.942827
STUDENT_1076,6.053542
STUDENT_1077,14.4231205
STUDENT_1078,10.602017
STUDENT_1081,5.4055724
STUDENT_1083,10.058956
STUDENT_1084,6.778065
STUDENT_1085,7.621801
STUDENT_1107,15.084568
STUDENT_1111,14.410838
STUDENT_1112,19.46172
STUDENT_1117,28.698044
STUDENT_1120,28.760351
STUDENT_1122,4.0693793
STUDENT_1123,8.535255
STUDENT_1124,9.357285
STUDENT_1125,15.866859
STUDENT_1127,14.452844
STUDENT_1137,25.508337
STUDENT_1140,24.119658
STUDENT_1142,10.484818
STUDENT_1144,21.960428
STUDENT_1145,6.1018248
STUDENT_1151,15.191234
STUDENT_1154,8.491862
STUDENT_1155,16.636768
STUDENT_1158,13.318137
STUDENT_1159,10.647324
STUDENT_1164,3.5315936
STUDENT_1166,11.570713
STUDENT_1170,4.760496
STUDENT_1174,12.430443
STUDENT_1177,15.465664
STUDENT_1181,5.248293
STUDENT_1182,5.6885676
STUDENT_1183,3.0257509
STUDENT_1185,9.951259
STUDENT_1187,19.656597
STUDENT_1188,18.150265
STUDENT_1189,21.685019
STUDENT_1198,11.338408
STUDENT_1201,5.1613607
STUDENT_1202,10.667245
STUDENT_1205,7.384456
STUDENT_1206,46.17513
STUDENT_1207,15.129053
STUDENT_1209,18.659252
STUDENT_1212,4.6752725
STUDENT_1213,15.839368
STUDENT_1321,4.206172
STUDENT_1349,9.8365965
STUDENT_1362,5.5220056
STUDENT_1363,10.9210205
STUDENT_1383,9.618141
STUDENT_1390,20.586777
STUDENT_1395,6.261062
STUDENT_1407,9.782398
STUDENT_1411,18.67341
STUDENT_1414,3.6987796
STUDENT_1415,15.938147
STUDENT_1431,11.426352
STUDENT_1433,11.958845
STUDENT_1434,10.314582
STUDENT_1442,7.650405
STUDENT_1451,19.338976
STUDENT_1463,29.29254
STUDENT_1467,15.42732
STUDENT_1485,15.652348
STUDENT_1488,7.5460563
STUDENT_1494,15.689378
STUDENT_1499,29.705933
STUDENT_1536,30.797197
STUDENT_1537,9.559444
STUDENT_1553,13.160998
STUDENT_1561,13.798387
STUDENT_1563,18.581802
STUDENT_1565,10.239143
STUDENT_1566,9.730049
STUDENT_1589,52.24033
STUDENT_1594,10.637927
STUDENT_1595,19.602327
STUDENT_1598,13.9055395
STUDENT_1620,5.4992256
STUDENT_1625,24.034641
STUDENT_1628,17.090317
STUDENT_1640,5.5890684
STUDENT_1643,25.105576
STUDENT_1648,4.710328
STUDENT_1746,13.939523
STUDENT_1750,12.44691
STUDENT_1773,15.389532
STUDENT_1873,17.052572
